".\VolumeSampling.exe -i .\model1.obj -o model1.vtk --viscosity 0.05 -r 0.03 -s "0.74 0.74 0.74""
"id","Points:0","Points:1","Points:2"
6275,0.0706797,-0.236655,0.0956169
6276,0.119393,-0.236641,0.0957514
6277,0.168269,-0.236847,0.095925
6278,0.217273,-0.237398,0.0961613
6279,0.266371,-0.238473,0.0964296
6280,0.315408,-0.240204,0.0971979
6281,0.364429,-0.242664,0.0980279
6282,0.413413,-0.247063,0.101882
6283,0.459971,-0.230347,0.0914855
6284,0.473753,-0.256606,0.118932
6285,-0.488548,-0.188406,0.0766068
6286,-0.440302,-0.198469,0.0744017
6287,-0.38958,-0.197107,0.0709092
6288,-0.340832,-0.196712,0.0718057
6289,-0.292289,-0.196158,0.0719022
6290,-0.243842,-0.195764,0.0718665
6291,-0.195423,-0.195384,0.0715429
6292,-0.147025,-0.195026,0.0713431
6293,-0.0986641,-0.194704,0.0712229
6294,-0.0503359,-0.194451,0.0711649
6295,-0.00197278,-0.194247,0.0711129
6296,0.0464686,-0.194138,0.0711293
6297,0.0949871,-0.194142,0.0712096
6298,0.14359,-0.19429,0.0712904
6299,0.192217,-0.194628,0.0714496
6300,0.240689,-0.195185,0.0716017
6301,0.28874,-0.195975,0.0719486
6302,0.336167,-0.196753,0.0724564
6303,0.382678,-0.199084,0.0747568
6304,0.497438,-0.199258,0.0897798
6305,0.430174,-0.193836,0.0711688
6306,-0.483442,-0.141791,0.0888118
6307,-0.460321,-0.156054,0.113082
6308,-0.411233,-0.155682,0.0948779
6309,-0.363772,-0.154247,0.0959202
6310,-0.315654,-0.153717,0.096069
6311,-0.267504,-0.153406,0.0960479
6312,-0.219263,-0.153058,0.0957385
6313,-0.170954,-0.152675,0.0954233
6314,-0.122636,-0.15237,0.0952865
6315,-0.074332,-0.152127,0.0951587
6316,-0.0260215,-0.151962,0.0950779
6317,0.0223416,-0.151888,0.0950156
6318,0.0707777,-0.151912,0.0950477
6319,0.119267,-0.15204,0.0951391
6320,0.167797,-0.152282,0.0952372
6321,0.216194,-0.152619,0.0954815
6322,0.264094,-0.153001,0.0958809
6323,0.310955,-0.153266,0.0964213
6324,0.356468,-0.153866,0.0985032
6325,0.400203,-0.155222,0.0966384
6326,0.458829,-0.167905,0.113129
6327,0.491195,-0.145432,0.100652
6328,-0.490475,-0.106311,0.0694591
6329,-0.454981,-0.0961062,0.073851
6330,-0.394401,-0.111861,0.0706514
6331,-0.342826,-0.110679,0.0712332
6332,-0.292873,-0.110586,0.0714262
6333,-0.243821,-0.110336,0.0712222
6334,-0.195141,-0.110065,0.0711396
6335,-0.146681,-0.109808,0.0709904
6336,-0.0983462,-0.109618,0.0709097
6337,-0.0500675,-0.10948,0.0708269
6338,-0.00179648,-0.109413,0.0707628
6339,0.0465191,-0.109429,0.0707138
6340,0.0949021,-0.109525,0.0707539
6341,0.143357,-0.109693,0.0707954
6342,0.191906,-0.109933,0.0709068
6343,0.240523,-0.110225,0.07113
6344,0.289199,-0.110482,0.0714454
6345,0.337964,-0.110989,0.0720005
6346,0.386157,-0.110575,0.0730222
6347,0.437089,-0.116637,0.0697374
6348,0.466687,-0.11306,0.075706
6349,-0.475,-0.0588078,0.0935243
6350,-0.413949,-0.0713956,0.0941571
6351,-0.36478,-0.0700331,0.094773
6352,-0.315787,-0.0690645,0.0954895
6353,-0.267281,-0.068365,0.0953473
6354,-0.218861,-0.0678933,0.0951278
6355,-0.170554,-0.0675568,0.095078
6356,-0.122305,-0.0673339,0.0949439
6357,-0.0740869,-0.0672051,0.0948347
6358,-0.0258741,-0.0671396,0.0947595
6359,0.0223638,-0.0671524,0.0946622
6360,0.0706856,-0.0672413,0.0945835
6361,0.119075,-0.0673793,0.0946198
6362,0.167547,-0.0675665,0.0946853
6363,0.21607,-0.0678139,0.0949096
6364,0.264513,-0.0680701,0.0953108
6365,0.312643,-0.0683746,0.0959124
6366,0.360278,-0.0684635,0.097061
6367,0.406119,-0.0691184,0.0977826
6368,0.491108,-0.0834168,0.102013
6369,0.452428,-0.0639849,0.107085
6370,-0.475,-0.0159614,0.0707163
6371,-0.432646,-0.0321697,0.0688994
6372,-0.385998,-0.0271197,0.0692392
6373,-0.338617,-0.0269846,0.0706971
6374,-0.290697,-0.0260026,0.0708286
6375,-0.242576,-0.0254253,0.0707854
6376,-0.194388,-0.0250594,0.0707832
6377,-0.146221,-0.0248484,0.0707328
6378,-0.0980648,-0.0247217,0.0706217
6379,-0.0499141,-0.0246639,0.0705365
6380,-0.00176253,-0.0246639,0.070465
6381,0.0464397,-0.0247153,0.0703598
6382,0.0947172,-0.0248181,0.0703529
6383,0.143083,-0.0249793,0.0704159
6384,0.191583,-0.0251996,0.0705774
6385,0.240264,-0.0254644,0.070856
6386,0.289201,-0.0257366,0.0712839
6387,0.338453,-0.0258037,0.0717337
6388,0.388019,-0.0260523,0.0733199
6389,0.43943,-0.0251193,0.0673136
6390,0.478119,-0.0334434,0.0799556
6391,-0.475,0.0200929,0.101598
6392,-0.441025,0.0145568,0.0812118
6393,-0.399817,0.0167208,0.09411
6394,-0.356903,0.0167181,0.0947287
6395,-0.311777,0.0170754,0.0951135
6396,-0.265264,0.0173102,0.0950347
6397,-0.217831,0.0174948,0.0949286
6398,-0.169994,0.0176018,0.0948449
6399,-0.122001,0.0176726,0.094718
6400,-0.0739295,0.017705,0.0945576
6401,-0.0258308,0.0176981,0.0944569
6402,0.0222992,0.0176714,0.0942817
6403,0.0705121,0.0176114,0.0941961
6404,0.118798,0.0174973,0.0942076
6405,0.167177,0.0173132,0.0943335
6406,0.215667,0.0170486,0.0945834
6407,0.264241,0.0166907,0.0949829
6408,0.312778,0.0163259,0.0955578
6409,0.360976,0.0159564,0.0962628
6410,0.407843,0.0173684,0.097646
6411,0.45638,0.0191843,0.088114
6412,0.49323,0.00600532,0.103413
6413,-0.475,0.0624203,0.0767246
6414,-0.430665,0.0615633,0.067778
6415,-0.383862,0.0600998,0.0710743
6416,-0.337135,0.0603467,0.0709013
6417,-0.289705,0.0602352,0.0709141
6418,-0.241968,0.0602113,0.0708195
6419,-0.194026,0.060214,0.0706933
6420,-0.145996,0.0602337,0.0705982
6421,-0.0979383,0.060254,0.0704466
6422,-0.0498617,0.0602647,0.0702973
6423,-0.00178772,0.0602711,0.0701875
6424,0.0463255,0.0602484,0.0700951
6425,0.0944975,0.0601681,0.0700946
6426,0.142752,0.0600033,0.0701963
6427,0.191145,0.0597229,0.0704091
6428,0.239749,0.0592885,0.0707333
6429,0.288645,0.0586466,0.0711516
6430,0.337988,0.0578959,0.0716599
6431,0.38789,0.0563705,0.0719293
6432,0.441425,0.0612858,0.0722329
6433,0.488217,0.0498928,0.0851952
6434,-0.475,0.100744,0.0850903
6435,-0.417217,0.106778,0.0933716
6436,-0.366509,0.104434,0.0954067
6437,-0.31685,0.103641,0.0952544
6438,-0.267721,0.103166,0.0951008
6439,-0.218949,0.102931,0.0949216
6440,-0.170449,0.102833,0.0947555
6441,-0.122162,0.102801,0.0945977
6442,-0.0739811,0.102808,0.0943311
6443,-0.0258583,0.102842,0.0941787
6444,0.0222394,0.102876,0.0940448
6445,0.0703687,0.102869,0.0939736
6446,0.118546,0.10278,0.0940237
6447,0.166812,0.102581,0.0941863
6448,0.21523,0.102219,0.0944762
6449,0.263903,0.101618,0.0949
6450,0.312995,0.100629,0.0954832
6451,0.362826,0.0993273,0.0961985
6452,0.413525,0.0967353,0.097669
6453,0.474893,0.118076,0.0893049
6454,0.492937,0.0781734,0.110782
6455,-0.475,0.141571,0.0715623
6456,-0.437221,0.154591,0.0706713
6457,-0.388184,0.147466,0.0713001
6458,-0.340113,0.146645,0.0713469
6459,-0.291382,0.145934,0.0711346
6460,-0.242812,0.14556,0.0709462
6461,-0.194384,0.145407,0.0707479
6462,-0.146093,0.145387,0.0705926
6463,-0.0979182,0.145447,0.0703771
6464,-0.0498117,0.145542,0.0701976
6465,-0.00176095,0.145641,0.0700905
6466,0.0462605,0.145713,0.0700269
6467,0.0942761,0.145719,0.0700362
6468,0.142301,0.145627,0.070151
6469,0.190361,0.14539,0.0703845
6470,0.238506,0.144929,0.0707562
6471,0.286819,0.144104,0.0712846
6472,0.335435,0.142722,0.0719767
6473,0.384249,0.141381,0.0730047
6474,0.433079,0.135036,0.0744228
6475,0.475,0.152583,0.06747
6476,-0.475,0.183738,0.0907109
6477,-0.416153,0.188974,0.0982213
6478,-0.36552,0.188951,0.0959273
6479,-0.3161,0.188312,0.095636
6480,-0.267217,0.188074,0.0953348
6481,-0.218617,0.187983,0.0950896
6482,-0.170196,0.188021,0.0948183
6483,-0.12193,0.188155,0.0946112
6484,-0.0737736,0.188354,0.0943711
6485,-0.0256978,0.188549,0.0941897
6486,0.0223192,0.18872,0.0940773
6487,0.0702995,0.188833,0.0940235
6488,0.118251,0.188862,0.094066
6489,0.166151,0.188795,0.0942329
6490,0.213928,0.188608,0.0945365
6491,0.261435,0.188258,0.0950224
6492,0.308428,0.187689,0.0956603
6493,0.354767,0.186793,0.0969148
6494,0.399713,0.186469,0.0977727
6495,0.444222,0.182049,0.112061
6496,0.475,0.191545,0.0888902
6497,-0.475,0.231829,0.0718304
6498,-0.437927,0.225647,0.071938
6499,-0.388746,0.230967,0.0714094
6500,-0.340065,0.230019,0.0715974
6501,-0.291232,0.230117,0.0713301
6502,-0.242565,0.230206,0.0712067
6503,-0.194086,0.230423,0.0709866
6504,-0.145739,0.230687,0.0708137
6505,-0.0975311,0.23101,0.0706644
6506,-0.0494366,0.231359,0.0705178
6507,-0.00145217,0.231703,0.0703774
6508,0.0464417,0.231959,0.0702771
6509,0.0943082,0.23215,0.0702361
6510,0.142132,0.232267,0.0702934
6511,0.189902,0.232336,0.0704602
6512,0.237592,0.23237,0.070782
6513,0.285132,0.232377,0.0712154
6514,0.332559,0.232287,0.0718269
6515,0.380044,0.231493,0.0723358
6516,0.428772,0.233208,0.0755676
6517,0.475,0.228239,0.0670709
6518,-0.475,0.274818,0.101336
6519,-0.417774,0.274483,0.0935261
6520,-0.366625,0.272961,0.0958828
6521,-0.316877,0.272815,0.0957964
6522,-0.267539,0.272872,0.0956641
6523,-0.218557,0.273153,0.0955006
6524,-0.16984,0.273516,0.0953157
6525,-0.12139,0.27402,0.0951973
6526,-0.073184,0.274577,0.095007
6527,-0.0251667,0.275135,0.0948124
6528,0.0227161,0.275588,0.0945612
6529,0.0704839,0.275816,0.0943878
6530,0.118287,0.275969,0.0943528
6531,0.166142,0.276102,0.0944763
6532,0.213844,0.276315,0.0947683
6533,0.261184,0.276723,0.0950854
6534,0.307654,0.277214,0.0955429
6535,0.353074,0.277454,0.0960643
6536,0.39671,0.276452,0.0957127
6537,0.439966,0.281864,0.102284
6538,0.475,0.268537,0.0883811
6539,-0.475,0.315478,0.0715562
6540,-0.437103,0.323239,0.0729845
6541,-0.388684,0.314644,0.0722482
6542,-0.339793,0.315139,0.0719233
6543,-0.290763,0.314996,0.0718526
6544,-0.241923,0.315328,0.071775
6545,-0.193199,0.31583,0.0718227
6546,-0.14471,0.31634,0.0718447
6547,-0.0964123,0.317138,0.0718492
6548,-0.0484372,0.318004,0.0716411
6549,-0.000698044,0.318872,0.071376
6550,0.0469139,0.319534,0.0709538
6551,0.0943184,0.3196,0.0705073
6552,0.142257,0.319361,0.0703511
6553,0.190521,0.319583,0.0705615
6554,0.238869,0.320478,0.0708752
6555,0.286514,0.322094,0.0715442
6556,0.333231,0.323832,0.0717565
6557,0.380176,0.323908,0.0714012
6558,0.427553,0.328642,0.0741108
6559,0.475,0.311263,0.0705033
6560,-0.475,0.352337,0.0973243
6561,-0.418743,0.359738,0.0992508
6562,-0.366965,0.357041,0.0960756
6563,-0.316541,0.357378,0.0962962
6564,-0.266909,0.357628,0.0961547
6565,-0.217279,0.358177,0.0965817
6566,-0.16792,0.359088,0.0972526
6567,-0.119318,0.360589,0.0972878
6568,-0.0716049,0.362303,0.0969151
6569,-0.0243713,0.363859,0.0959393
6570,0.0226354,0.364109,0.0951111
6571,0.0706209,0.364492,0.0952765
6572,0.11751,0.363281,0.0946889
6573,0.166092,0.361897,0.0945925
6574,0.216445,0.361741,0.0954996
6575,0.265063,0.366101,0.0976104
6576,0.309603,0.371411,0.0956977
6577,0.35497,0.371277,0.0955177
6578,0.399104,0.371932,0.0956198
6579,0.446388,0.376803,0.0970858
6580,0.475,0.348935,0.093221
6581,-0.475,0.387082,0.071472
6582,-0.439253,0.399754,0.0726868
6583,-0.388015,0.399155,0.0723971
6584,-0.339614,0.399225,0.0725111
6585,-0.291204,0.399544,0.0719755
6586,-0.242155,0.399107,0.0719864
6587,-0.192824,0.399033,0.0724607
6588,-0.14233,0.399475,0.0744404
6589,-0.0924039,0.405919,0.0760119
6590,-0.0476668,0.407612,0.0728398
6591,-0.00183658,0.409567,0.0705235
6592,0.0467992,0.40635,0.0705728
6593,0.0949308,0.408608,0.0724407
6594,0.141413,0.405544,0.0720738
6595,0.192304,0.401915,0.071457
6596,0.243169,0.401239,0.0727207
6597,0.28928,0.419578,0.07232
6598,0.334874,0.420272,0.0722402
6599,0.381109,0.420838,0.0714314
6600,0.427618,0.426427,0.0712352
6601,0.475,0.400784,0.0717519
6602,-0.475,0.4328,0.102921
6603,-0.418607,0.445053,0.0957258
6604,-0.366973,0.444159,0.0965143
6605,-0.316522,0.446935,0.096203
6606,-0.266205,0.444365,0.0966824
6607,-0.216014,0.441648,0.0982344
6608,-0.164272,0.437757,0.101114
6609,-0.111599,0.45635,0.104625
6610,-0.0732665,0.488141,0.0953086
6611,-0.0314428,0.451334,0.090809
6612,0.0206329,0.449727,0.092834
6613,0.0718177,0.449906,0.096537
6614,0.122148,0.487878,0.0984508
6615,0.170077,0.485846,0.108352
6616,0.209197,0.488149,0.0912741
6617,0.273254,0.475443,0.0935582
6618,0.315534,0.471111,0.0971948
6619,0.359472,0.469928,0.095052
6620,0.404415,0.471288,0.0950582
6621,0.459468,0.472208,0.0940326
6622,0.475,0.437396,0.0953764
6623,-0.468704,0.469175,0.0720734
6624,-0.433975,0.475,0.0681335
6625,-0.387648,0.475,0.071845
6626,-0.340301,0.475,0.0708871
6627,-0.289998,0.475,0.0712306
6628,-0.241134,0.475,0.0717101
6629,-0.193156,0.475,0.0708646
6630,-0.147045,0.475,0.0690053
6631,-0.103744,0.475,0.0642783
6632,-0.0430923,0.492189,0.0766448
6633,0.00605217,0.48786,0.0789003
6634,0.0495562,0.476576,0.0753897
6635,0.0918324,0.487688,0.07099
6636,0.14561,0.466541,0.0694936
6637,0.19757,0.442102,0.0693235
6638,0.247238,0.44513,0.073724
6639,0.273462,0.534069,0.0597709
6640,0.321055,0.520073,0.0686556
6641,0.375066,0.521426,0.0714589
6642,0.426959,0.523626,0.0696659
6643,0.476135,0.508093,0.0705645
6644,0.269183,0.558467,0.0955054
6645,0.312067,0.565431,0.0893169
6646,0.360113,0.564782,0.0937898
6647,0.406628,0.564921,0.0938598
6648,0.458473,0.559317,0.0934193
6649,0.495513,0.539343,0.0946492
6650,-0.496196,-0.499045,0.143224
6651,-0.461255,-0.528365,0.142419
6652,-0.41095,-0.53006,0.142848
6653,-0.365393,-0.533429,0.151005
6654,-0.315996,-0.529787,0.149469
6655,-0.269107,-0.489891,0.144875
6656,-0.224433,-0.491511,0.137039
6657,-0.183609,-0.481739,0.14335
6658,-0.136363,-0.452559,0.149038
6659,-0.0762385,-0.464258,0.144484
6660,-0.0257572,-0.49037,0.14266
6661,0.0185974,-0.482317,0.146183
6662,0.0626741,-0.489505,0.151989
6663,0.107192,-0.491623,0.153065
6664,0.175491,-0.475,0.136429
6665,0.220106,-0.475,0.141541
6666,0.267519,-0.475,0.145274
6667,0.318998,-0.475,0.145187
6668,0.373338,-0.475,0.144713
6669,0.42516,-0.475,0.14381
6670,0.478239,-0.475,0.143532
6671,0.520085,-0.480204,0.141455
6672,-0.486909,-0.459707,0.11322
6673,-0.445087,-0.486421,0.115073
6674,-0.389707,-0.485747,0.126321
6675,-0.338001,-0.499852,0.13045
6676,-0.291751,-0.459717,0.123828
6677,-0.252094,-0.422513,0.129312
6678,-0.207385,-0.441608,0.121041
6679,-0.146325,-0.496181,0.124993
6680,-0.101571,-0.492924,0.126226
6681,-0.0516283,-0.450243,0.117077
6682,0.00148956,-0.448126,0.115412
6683,0.0552569,-0.450245,0.111515
6684,0.0956886,-0.487813,0.116539
6685,0.135547,-0.463222,0.129161
6686,0.189223,-0.438303,0.126315
6687,0.242311,-0.443593,0.123257
6688,0.294442,-0.44633,0.122156
6689,0.347701,-0.447113,0.121402
6690,0.402035,-0.443578,0.120865
6691,0.457033,-0.443566,0.119959
6692,0.517286,-0.436451,0.119125
6693,0.557394,-0.454733,0.117409
6694,-0.47022,-0.403023,0.145497
6695,-0.458901,-0.431359,0.134835
6696,-0.40601,-0.43191,0.150811
6697,-0.364744,-0.427792,0.148457
6698,-0.321607,-0.429339,0.151243
6699,-0.279701,-0.413562,0.157077
6700,-0.216347,-0.406516,0.151382
6701,-0.170765,-0.414972,0.145973
6702,-0.123857,-0.409331,0.144922
6703,-0.0781936,-0.410877,0.142704
6704,-0.0286253,-0.410318,0.144771
6705,0.0223586,-0.40717,0.143209
6706,0.0725334,-0.409755,0.142889
6707,0.120241,-0.410116,0.144735
6708,0.164571,-0.409279,0.1498
6709,0.21662,-0.401718,0.148313
6710,0.270274,-0.401399,0.146018
6711,0.322962,-0.402068,0.145625
6712,0.376542,-0.401191,0.145804
6713,0.433204,-0.399466,0.144609
6714,0.488349,-0.397352,0.143842
6715,0.554779,-0.403144,0.141693
6716,-0.49806,-0.379674,0.115271
6717,-0.441956,-0.367958,0.122174
6718,-0.393826,-0.378594,0.124194
6719,-0.346039,-0.372074,0.126523
6720,-0.295235,-0.369141,0.12714
6721,-0.246084,-0.365334,0.121943
6722,-0.196165,-0.366192,0.121122
6723,-0.148299,-0.367608,0.119709
6724,-0.100077,-0.367216,0.119707
6725,-0.051197,-0.367202,0.119736
6726,-0.00237792,-0.366725,0.11968
6727,0.0462088,-0.366293,0.120292
6728,0.0941552,-0.364996,0.121358
6729,0.142586,-0.363717,0.122428
6730,0.192525,-0.362603,0.122544
6731,0.243933,-0.362075,0.122019
6732,0.296138,-0.362295,0.121621
6733,0.349463,-0.362732,0.121772
6734,0.405504,-0.362304,0.122249
6735,0.464145,-0.357725,0.120238
6736,0.524693,-0.363166,0.121027
6737,0.568099,-0.357312,0.115129
6738,-0.477101,-0.304496,0.145278
6739,-0.487347,-0.347072,0.143861
6740,-0.418509,-0.33102,0.147348
6741,-0.369665,-0.330714,0.147705
6742,-0.320835,-0.328475,0.149114
6743,-0.272172,-0.324656,0.147607
6744,-0.22211,-0.323426,0.146237
6745,-0.172463,-0.322845,0.144732
6746,-0.123456,-0.323443,0.144114
6747,-0.0751498,-0.323685,0.143639
6748,-0.0265998,-0.32345,0.143585
6749,0.0219102,-0.323182,0.144054
6750,0.0703994,-0.32262,0.144531
6751,0.119264,-0.321885,0.145149
6752,0.168643,-0.321384,0.145431
6753,0.218711,-0.321236,0.145605
6754,0.269672,-0.321528,0.145754
6755,0.321773,-0.32223,0.145918
6756,0.375854,-0.322817,0.146336
6757,0.432272,-0.322763,0.148789
6758,0.501792,-0.321384,0.145794
6759,0.557461,-0.312618,0.137387
6760,-0.495871,-0.277518,0.112216
6761,-0.440349,-0.287458,0.121306
6762,-0.389571,-0.285658,0.122515
6763,-0.341575,-0.28491,0.122812
6764,-0.293665,-0.282847,0.122435
6765,-0.245117,-0.281867,0.12171
6766,-0.196417,-0.280976,0.120929
6767,-0.147571,-0.280603,0.120149
6768,-0.0991333,-0.280526,0.119745
6769,-0.0507552,-0.280234,0.119578
6770,-0.00229823,-0.279938,0.119688
6771,0.0462513,-0.279579,0.11992
6772,0.0950194,-0.279236,0.120233
6773,0.144097,-0.279095,0.120471
6774,0.193613,-0.279231,0.12066
6775,0.243726,-0.279839,0.12088
6776,0.294853,-0.280974,0.1212
6777,0.347508,-0.283583,0.121245
6778,0.404223,-0.286524,0.12304
6779,0.46403,-0.297372,0.128636
6780,0.523429,-0.267008,0.105069
6781,0.567407,-0.265646,0.116696
6782,-0.495504,-0.238272,0.135936
6783,-0.452257,-0.241104,0.150073
6784,-0.408559,-0.240922,0.146685
6785,-0.363324,-0.240794,0.146755
6786,-0.316511,-0.240168,0.146785
6787,-0.268726,-0.239483,0.146357
6788,-0.220524,-0.238925,0.145601
6789,-0.172016,-0.23843,0.14469
6790,-0.1234,-0.237917,0.144022
6791,-0.0748718,-0.237562,0.143727
6792,-0.0263375,-0.23729,0.143543
6793,0.0222497,-0.237121,0.143507
6794,0.0709374,-0.237026,0.143791
6795,0.119823,-0.237033,0.143993
6796,0.169057,-0.237244,0.144251
6797,0.21878,-0.237816,0.144517
6798,0.26934,-0.239023,0.144643
6799,0.321214,-0.241026,0.145391
6800,0.374318,-0.246632,0.146101
6801,0.42906,-0.248073,0.150507
6802,0.510424,-0.251285,0.1447
6803,0.549684,-0.227586,0.132845
6804,-0.496539,-0.204218,0.11326
6805,-0.439799,-0.19979,0.124566
6806,-0.388219,-0.196815,0.120795
6807,-0.339749,-0.196782,0.121505
6808,-0.291734,-0.19645,0.121263
6809,-0.24369,-0.196125,0.120955
6810,-0.195478,-0.195736,0.120185
6811,-0.147131,-0.195316,0.119746
6812,-0.0987423,-0.194943,0.119526
6813,-0.0503638,-0.194681,0.1194
6814,-0.00193937,-0.194491,0.119292
6815,0.0465811,-0.194414,0.119327
6816,0.0951928,-0.194453,0.119479
6817,0.143964,-0.194645,0.119598
6818,0.192929,-0.195059,0.119886
6819,0.242037,-0.19577,0.120129
6820,0.291039,-0.196821,0.120743
6821,0.339016,-0.19847,0.121469
6822,0.384097,-0.201813,0.126738
6823,0.470831,-0.209043,0.135947
6824,0.42593,-0.200768,0.118813
6825,-0.486677,-0.167311,0.131189
6826,-0.475,-0.145415,0.162324
6827,-0.413777,-0.158749,0.14438
6828,-0.36496,-0.155951,0.146115
6829,-0.316223,-0.154862,0.14573
6830,-0.267882,-0.154208,0.14537
6831,-0.219565,-0.15363,0.144573
6832,-0.17118,-0.153063,0.143891
6833,-0.122791,-0.152651,0.143669
6834,-0.0744266,-0.152358,0.143445
6835,-0.0260587,-0.152178,0.143323
6836,0.0223777,-0.152124,0.143203
6837,0.0709158,-0.152192,0.143243
6838,0.119533,-0.152381,0.143363
6839,0.168331,-0.152717,0.143398
6840,0.217328,-0.153167,0.14366
6841,0.266631,-0.153752,0.144066
6842,0.316335,-0.154157,0.144909
6843,0.366633,-0.156087,0.147394
6844,0.413745,-0.160031,0.148374
6845,0.497646,-0.177383,0.146963
6846,0.497757,-0.137442,0.15054
6847,-0.475,-0.113088,0.124222
6848,-0.432443,-0.11122,0.116039
6849,-0.385072,-0.113534,0.12009
6850,-0.338001,-0.11189,0.120352
6851,-0.290522,-0.11142,0.120463
6852,-0.242749,-0.110899,0.119815
6853,-0.194692,-0.110457,0.119592
6854,-0.14652,-0.110082,0.119313
6855,-0.0983073,-0.109847,0.119195
6856,-0.0500609,-0.109686,0.119078
6857,-0.00178343,-0.109619,0.118982
6858,0.0465776,-0.109656,0.118881
6859,0.0950306,-0.109783,0.118942
6860,0.143563,-0.109969,0.118952
6861,0.192217,-0.110206,0.119085
6862,0.240938,-0.110473,0.119487
6863,0.289655,-0.110602,0.120189
6864,0.338297,-0.110903,0.121463
6865,0.385547,-0.110878,0.124072
6866,0.456313,-0.104263,0.132517
6867,0.432907,-0.126636,0.114618
6868,-0.475,-0.0531803,0.154802
6869,-0.475,-0.0755078,0.126375
6870,-0.411471,-0.0722417,0.142994
6871,-0.36272,-0.0703506,0.144278
6872,-0.314519,-0.0694928,0.14486
6873,-0.266634,-0.0687729,0.144248
6874,-0.218526,-0.0682299,0.143625
6875,-0.170412,-0.0678104,0.143513
6876,-0.122274,-0.067548,0.143288
6877,-0.0740994,-0.0674113,0.143104
6878,-0.0258982,-0.0673457,0.143022
6879,0.0223455,-0.067377,0.142854
6880,0.070715,-0.0675023,0.142673
6881,0.119157,-0.0676527,0.142693
6882,0.167728,-0.0678163,0.142688
6883,0.216497,-0.0680246,0.142931
6884,0.265527,-0.068251,0.143487
6885,0.314887,-0.0684437,0.144434
6886,0.364728,-0.0687208,0.146339
6887,0.411141,-0.0717662,0.148877
6888,0.463112,-0.0935083,0.1467
6889,0.488974,-0.0501066,0.160127
6890,-0.475,-0.021072,0.119511
6891,-0.435544,-0.0337445,0.119255
6892,-0.386269,-0.0287195,0.118904
6893,-0.33835,-0.0275227,0.119798
6894,-0.29037,-0.0263779,0.11968
6895,-0.242365,-0.0256812,0.119243
6896,-0.194271,-0.0252446,0.119168
6897,-0.146188,-0.0250181,0.119051
6898,-0.0980724,-0.0248854,0.118867
6899,-0.0499286,-0.0248355,0.11875
6900,-0.00177308,-0.024852,0.118652
6901,0.0464614,-0.0249128,0.118424
6902,0.0947912,-0.0250132,0.118361
6903,0.143205,-0.02516,0.118392
6904,0.191738,-0.0253609,0.11855
6905,0.240385,-0.0256387,0.118909
6906,0.289132,-0.0259926,0.119539
6907,0.337845,-0.0263148,0.120363
6908,0.386391,-0.0267332,0.122783
6909,0.435819,-0.0196111,0.115546
6910,0.490569,-0.0371388,0.121613
6911,-0.475,0.0187429,0.147502
6912,-0.439931,0.0185746,0.134699
6913,-0.39871,0.0172271,0.143477
6914,-0.356265,0.0174293,0.143839
6915,-0.311477,0.0173574,0.143819
6916,-0.265134,0.0174023,0.143467
6917,-0.217767,0.0174892,0.143286
6918,-0.169986,0.0175204,0.143185
6919,-0.122041,0.017551,0.142998
6920,-0.0739786,0.0175488,0.142773
